iter	MAPE	RMSE	R2	MAE
6093	0.08447145219	0.4983526257	0.9721279392	0.2018510843
6094	0.08447094199	0.498335913	0.9721298086	0.2018470458
6095	0.08446931014	0.4983349091	0.9721299209	0.2018452303
6096	0.0844685663	0.4983156237	0.972132078	0.2018380771
6097	0.08446792345	0.4983114179	0.9721325484	0.2018349329
6098	0.08446806645	0.4982946431	0.9721344246	0.2018318062
6099	0.08446213023	0.4982913057	0.9721347979	0.201822828
6100	0.08446093306	0.4982667114	0.9721375485	0.201818278
6101	0.08446019972	0.4982660983	0.9721376171	0.2018173362
6102	0.08445773845	0.498257845	0.9721385401	0.201810906
6103	0.08445740738	0.4982484142	0.9721395948	0.2018080285
6104	0.08444110856	0.4982384275	0.9721407116	0.2017875237
6105	0.08443899662	0.4982254396	0.972142164	0.2017817129
6106	0.08443408562	0.4982151314	0.9721433168	0.201772661
6107	0.08443486549	0.4982060083	0.972144337	0.2017713686
6108	0.08443337812	0.4981938145	0.9721457005	0.2017653786
6109	0.08443103199	0.4981822397	0.9721469948	0.201759967
6110	0.08442437816	0.4981793739	0.9721473152	0.2017509333
6111	0.0844245529	0.4981627905	0.9721491695	0.2017478904
6112	0.08442369515	0.4981611089	0.9721493576	0.2017463499
6113	0.08442310193	0.4981296781	0.9721528718	0.2017428435
6114	0.08442219938	0.4981173475	0.9721542505	0.2017375339
6115	0.0844197368	0.4981153699	0.9721544716	0.2017342887
6116	0.08441746966	0.4981041268	0.9721557286	0.2017289897
6117	0.08441688272	0.4981000088	0.972156189	0.201726016
6118	0.08441428515	0.4980900018	0.9721573077	0.2017192347
6119	0.08441398094	0.4980849885	0.9721578682	0.201716571
6120	0.08441301875	0.4980742216	0.9721590719	0.2017129544
6121	0.08441319401	0.4980577982	0.9721609079	0.2017099125
6122	0.08441336341	0.4980415527	0.972162724	0.2017068859
6123	0.08441144263	0.4980366164	0.9721632758	0.2017022978
6124	0.08441160046	0.498020547	0.9721650721	0.2016992833
6125	0.08440925811	0.4980162127	0.9721655566	0.2016942428
6126	0.08440942025	0.4980003164	0.9721673335	0.2016912574
6127	0.08440388194	0.4979942572	0.9721680108	0.2016817326
6128	0.084403811	0.4979941353	0.9721680244	0.2016814223
6129	0.08440401543	0.4979784116	0.9721697819	0.201678845
6130	0.08440327427	0.4979758378	0.9721700696	0.2016761895
6131	0.08440154952	0.4979695245	0.9721707752	0.2016721245
6132	0.08439935113	0.497964148	0.9721713761	0.2016678555
6133	0.08439819485	0.4979452294	0.9721734906	0.2016631971
6134	0.0843965858	0.4979367785	0.9721744351	0.2016563706
6135	0.08439600477	0.4979353638	0.9721745933	0.201655445
6136	0.08439200725	0.497928998	0.9721753047	0.201646197
6137	0.0843890424	0.4979271791	0.972175508	0.2016421315
6138	0.08438923529	0.4979116163	0.9721772473	0.2016392367
6139	0.08438825292	0.497901532	0.9721783743	0.2016348313
6140	0.08438493139	0.4978970351	0.9721788768	0.2016307199
6141	0.08438432391	0.4978717299	0.9721817047	0.2016264631
6142	0.08437919783	0.4978654925	0.9721824017	0.2016167814
6143	0.08437737498	0.4978623396	0.9721827541	0.2016127028
6144	0.08437548191	0.4978260438	0.9721868099	0.2015998862
6145	0.08437573263	0.4978240281	0.9721870351	0.2015992464
6146	0.08437396477	0.4978209597	0.972187378	0.2015952563
6147	0.08437293577	0.4978023928	0.9721894525	0.2015911619
6148	0.08437311737	0.4977869849	0.9721911741	0.2015882445
6149	0.08437250545	0.4977684148	0.9721932489	0.2015813464
6150	0.08437195408	0.4977644722	0.9721936894	0.2015784404
6151	0.08437049896	0.4977406893	0.9721963464	0.201574331
6152	0.08436991032	0.4977301178	0.9721975275	0.2015694917
6153	0.08435823954	0.4977261984	0.9721979653	0.2015553171
6154	0.0843580797	0.4977157505	0.9721991325	0.2015536703
6155	0.08435486911	0.4977113861	0.9721996201	0.2015496797
6156	0.08435235563	0.4977023596	0.9722006284	0.2015446013
6157	0.08435173813	0.4976997976	0.9722009146	0.2015429638
6158	0.08435189269	0.4976871613	0.9722023262	0.2015386766
6159	0.08434627588	0.4976834437	0.9722027415	0.2015304374
6160	0.08434604649	0.4976830647	0.9722027838	0.201529938
6161	0.0843462289	0.4976678226	0.9722044865	0.2015270442
6162	0.0843438107	0.4976590348	0.9722054681	0.2015221083
6163	0.08433463478	0.4976529153	0.9722061516	0.2015086358
6164	0.08433465652	0.4976528623	0.9722061576	0.201508589
6165	0.08432994372	0.4976491948	0.9722065672	0.2015015677
6166	0.08432822554	0.497646497	0.9722068686	0.2014975925
6167	0.0843278132	0.4976405878	0.9722075286	0.2014942798
6168	0.08432103479	0.4976361635	0.9722080228	0.2014847376
6169	0.08432006003	0.4976351341	0.9722081378	0.2014836051
6170	0.08431474671	0.4976292738	0.9722087923	0.201474435
6171	0.08431403774	0.4976218239	0.9722096244	0.2014702951
6172	0.0843134061	0.4976206636	0.972209754	0.2014694959
6173	0.08431277931	0.4976137257	0.9722105289	0.2014665643
6174	0.08430866744	0.4976113371	0.9722107957	0.201461703
6175	0.08430895845	0.4976024824	0.9722117847	0.2014581406
6176	0.08430674146	0.4975983646	0.9722122446	0.201453302
6177	0.08430598398	0.4975968677	0.9722124118	0.2014511934
6178	0.0843021361	0.4975917726	0.9722129808	0.2014447203
6179	0.08430035831	0.4975822313	0.9722140465	0.2014387202
6180	0.08429979933	0.4975807493	0.972214212	0.2014377064
6181	0.08429829704	0.4975751094	0.9722148419	0.2014333148
6182	0.0842944388	0.4975690415	0.9722155195	0.2014243353
6183	0.08429307503	0.4975680919	0.9722156256	0.2014228905
6184	0.08429124826	0.4975637844	0.9722161066	0.2014185535
6185	0.0842895881	0.4975608422	0.9722164352	0.201414726
6186	0.08428912076	0.4975189644	0.9722211119	0.2014048846
6187	0.08428908275	0.4975164761	0.9722213898	0.2014042676
6188	0.08428776215	0.4975028857	0.9722229074	0.2013973923
6189	0.08428699531	0.497494479	0.9722238461	0.2013944959
6190	0.08428111103	0.4974911282	0.9722242203	0.2013877216
6191	0.08428137282	0.4974824087	0.9722251939	0.2013841673
6192	0.08428110019	0.4974720283	0.972226353	0.2013818009
6193	0.08428033031	0.4974650015	0.9722271376	0.201379927
6194	0.08427893776	0.4974601634	0.9722276778	0.2013778223
6195	0.0842785211	0.4974542458	0.9722283385	0.2013751439
6196	0.08427878152	0.4974456659	0.9722292965	0.2013716487
6197	0.0842776328	0.4974416402	0.972229746	0.2013680672
6198	0.0842767381	0.497441069	0.9722298098	0.201366876
6199	0.08427676698	0.4974354235	0.9722304401	0.2013650794
6200	0.08427574704	0.4974299945	0.9722310462	0.2013618735
6201	0.08426100225	0.4974201771	0.9722321423	0.2013430021
6202	0.08425996158	0.4974189389	0.9722322806	0.2013416035
6203	0.08426000762	0.4974134486	0.9722328936	0.2013398528
6204	0.0842597943	0.4974087944	0.9722334132	0.2013377132
6205	0.08425373688	0.4974063813	0.9722336826	0.2013310823
6206	0.08424918649	0.4974043055	0.9722339143	0.2013263532
6207	0.08424839426	0.4973961589	0.9722348239	0.2013227435
6208	0.0842478587	0.4973857465	0.9722359863	0.2013187438
6209	0.08424738555	0.4973847259	0.9722361002	0.2013178861
6210	0.08424681652	0.4973831143	0.9722362802	0.2013153309
6211	0.08424052012	0.4973796859	0.9722366629	0.2013083028
6212	0.08424042841	0.4973737033	0.9722373308	0.2013062822
6213	0.08423460312	0.4973711852	0.9722376119	0.2013000379
6214	0.08423374336	0.4973670719	0.9722380711	0.2012962609
6215	0.08423340453	0.4973666076	0.9722381229	0.2012956117
6216	0.08423222638	0.4973616917	0.9722386717	0.2012905176
6217	0.08423126532	0.4973540904	0.9722395203	0.2012872242
6218	0.08422956597	0.4973520527	0.9722397477	0.2012842782
6219	0.08422774446	0.4973325132	0.9722419289	0.2012773237
6220	0.08422741496	0.4973297866	0.9722422333	0.2012756218
6221	0.08422625908	0.4973250018	0.9722427674	0.2012706506
6222	0.08422251034	0.4973175709	0.9722435969	0.2012621223
6223	0.0842215744	0.4973165677	0.9722437089	0.2012610518
6224	0.08422112065	0.4973161652	0.9722437538	0.2012604847
6225	0.08421934634	0.4972809463	0.9722476849	0.2012481148
6226	0.08421627742	0.4972752394	0.9722483219	0.2012444918
6227	0.08421396	0.4972644035	0.9722495314	0.2012391981
6228	0.08421246471	0.4972634451	0.9722496383	0.2012375575
6229	0.084211317	0.4972392332	0.9722523406	0.2012334148
6230	0.08420424692	0.4972335214	0.9722529781	0.2012244553
6231	0.08420422705	0.4972330581	0.9722530298	0.2012241553
6232	0.08419921981	0.4972302905	0.9722533387	0.2012161489
6233	0.08419876888	0.4972266715	0.9722537426	0.2012134699
6234	0.08419875798	0.4972262526	0.9722537893	0.2012131717
6235	0.08419521368	0.4972109505	0.9722554971	0.2012029238
6236	0.08418852841	0.4972082519	0.9722557982	0.2011942881
6237	0.08418820202	0.4972024388	0.972256447	0.2011919491
6238	0.08418669546	0.4971995592	0.9722567683	0.2011883108
6239	0.08418639871	0.4971938604	0.9722574043	0.2011860222
6240	0.08418441481	0.4971839564	0.9722585095	0.2011797087
6241	0.08418433601	0.497183862	0.9722585201	0.201179461
6242	0.08418458846	0.4971756011	0.9722594419	0.2011760982
6243	0.08418407105	0.4971753666	0.9722594681	0.2011754183
6244	0.08418297651	0.4971722134	0.97225982	0.2011723024
6245	0.08418276251	0.4971650246	0.9722606222	0.2011700819
6246	0.08418187042	0.4971403767	0.9722633726	0.2011656965
6247	0.08417887735	0.4971376896	0.9722636724	0.2011611281
6248	0.08417898685	0.4971197051	0.9722656792	0.2011583783
6249	0.08417688811	0.4971156185	0.9722661351	0.2011552705
6250	0.08417617603	0.4971140198	0.9722663135	0.2011539391
6251	0.08417547651	0.4971126347	0.9722664681	0.2011525804
6252	0.08417530311	0.4971081977	0.9722669631	0.2011514051
6253	0.08417348704	0.4971027466	0.9722675714	0.2011466041
6254	0.08417134462	0.4970980781	0.9722680923	0.201142602
6255	0.0841706113	0.4970901911	0.9722689722	0.2011391297
6256	0.08416845534	0.4970735999	0.9722708233	0.2011340745
6257	0.08416654837	0.4970698317	0.9722712438	0.2011301202
6258	0.0841656289	0.4970688512	0.9722713531	0.2011283523
6259	0.08416296918	0.4970671546	0.9722715424	0.2011248808
6260	0.08416272495	0.4970667936	0.9722715827	0.2011243954
6261	0.08416045909	0.4970591729	0.9722724329	0.2011194114
6262	0.08415610332	0.4970554342	0.9722728501	0.2011128298
6263	0.08415519432	0.4970528379	0.9722731397	0.2011102675
6264	0.08415425157	0.4970455005	0.9722739583	0.2011070454
6265	0.08415363551	0.4970311472	0.9722755596	0.2011043155
6266	0.0841531393	0.4970280699	0.9722759029	0.2011025555
6267	0.08415243673	0.4970265063	0.9722760773	0.2011012454
6268	0.08415112124	0.4970236714	0.9722763936	0.2010981604
6269	0.08415042832	0.4970221414	0.9722765643	0.2010968649
6270	0.08414889782	0.4970193176	0.9722768793	0.2010932258
6271	0.08414685052	0.4970151747	0.9722773414	0.2010874535
6272	0.08414642355	0.4970116235	0.9722777376	0.2010848911
6273	0.08414033006	0.4970056433	0.9722784047	0.2010727809
6274	0.08413977476	0.4969917437	0.9722799553	0.2010701524
6275	0.0841380037	0.4969876299	0.9722804142	0.2010658309
6276	0.08413715728	0.496981015	0.972281152	0.2010625955
6277	0.08413270414	0.4969711467	0.9722822528	0.201053407
6278	0.08413070277	0.4969670867	0.9722827057	0.2010487788
6279	0.08413055442	0.4969658487	0.9722828438	0.2010479267
6280	0.0841300459	0.4969628106	0.9722831827	0.2010461501
6281	0.08412799176	0.4969582726	0.9722836889	0.2010422838
6282	0.08412743934	0.4969542142	0.9722841416	0.2010401513
6283	0.08411694647	0.4969481691	0.9722848159	0.2010256935
6284	0.08411343891	0.4969411248	0.9722856016	0.2010177978
6285	0.08411277138	0.496936132	0.9722861585	0.2010165382
6286	0.08411249685	0.4969305609	0.9722867799	0.2010143029
6287	0.08411240228	0.4969195912	0.9722880034	0.2010147578
6288	0.08410950994	0.4969178318	0.9722881996	0.201011069
6289	0.08410582177	0.4969120735	0.9722888419	0.2010024611
6290	0.08410520918	0.4969113823	0.972288919	0.2010016499
6291	0.08410450885	0.4969099045	0.9722890838	0.2010003559
6292	0.08409861586	0.4969005174	0.9722901307	0.2009874785
6293	0.08409772931	0.4968979435	0.9722904178	0.2009844391
6294	0.08409700439	0.4968972303	0.9722904973	0.2009832847
6295	0.08409616874	0.4968907479	0.9722912203	0.2009800991
6296	0.08409611214	0.4968828699	0.972292099	0.2009762899
6297	0.08409635925	0.4968749796	0.9722929789	0.2009730326
6298	0.08409619712	0.4968721862	0.9722932905	0.2009719661
6299	0.08409455668	0.496866148	0.9722939639	0.2009677187
6300	0.08409150221	0.4968613155	0.9722945028	0.2009621003
6301	0.08409091801	0.496849903	0.9722957755	0.2009575863
6302	0.08408073133	0.4968448182	0.9722963426	0.2009447527
6303	0.08408022693	0.496843508	0.9722964887	0.2009432096
6304	0.08407863266	0.4968378195	0.972297123	0.2009399019
6305	0.08407859512	0.4968301664	0.9722979765	0.200936181
6306	0.08407796278	0.496829727	0.9722980255	0.2009352237
6307	0.08407748733	0.4968251562	0.9722985352	0.200933854
6308	0.08407706925	0.4968174391	0.9722993958	0.2009314089
6309	0.08407160849	0.4968137584	0.9722998062	0.2009229997
6310	0.08407135633	0.4968050869	0.9723007732	0.2009209674
6311	0.08407164158	0.4967974111	0.9723016291	0.2009178133
6312	0.08407004682	0.4967949219	0.9723019067	0.2009137527
6313	0.08406689216	0.4967896705	0.9723024922	0.2009079301
6314	0.08406687873	0.4967822199	0.972303323	0.2009043144
6315	0.08406581289	0.4967800537	0.9723035645	0.2009022438
6316	0.08406516343	0.496762488	0.9723055231	0.2008957745
6317	0.08406489979	0.4967571165	0.9723061221	0.2008935803
6318	0.08406356576	0.4967526088	0.9723066247	0.2008915531
6319	0.08406246231	0.4967481142	0.9723071258	0.2008867143
6320	0.08405861883	0.4967456243	0.9723074034	0.2008822301
6321	0.08405830464	0.4967448445	0.9723074904	0.2008816743
6322	0.08405805659	0.4967432292	0.9723076704	0.2008806733
6323	0.08405738153	0.4967357671	0.9723085024	0.2008780963
6324	0.0840568447	0.4967186919	0.9723104062	0.2008718181
6325	0.08405403021	0.4967147587	0.9723108447	0.2008683789
6326	0.0840527249	0.4967067509	0.9723117375	0.2008618727
6327	0.08405205864	0.4966994839	0.9723125476	0.20085932
6328	0.08405182399	0.4966943815	0.9723131165	0.2008571997
6329	0.08405089817	0.4966908991	0.9723135047	0.2008547394
6330	0.08404824762	0.4966891	0.9723137053	0.2008508016
6331	0.08404850932	0.4966816544	0.9723145353	0.2008479037
6332	0.08404878588	0.4966743177	0.9723153532	0.2008453179
6333	0.08404807754	0.4966719301	0.9723156194	0.2008429049
6334	0.08404755888	0.4966553428	0.9723174685	0.2008367016
6335	0.08404460141	0.4966513478	0.9723179139	0.2008313728
6336	0.08404487241	0.4966441199	0.9723187196	0.2008288037
6337	0.08403971654	0.4966403964	0.9723191347	0.2008223273
6338	0.08403922516	0.496624271	0.9723209322	0.2008162426
6339	0.08403808465	0.4966190087	0.9723215187	0.2008125393
6340	0.08403734711	0.4966027441	0.9723233317	0.2008077213
6341	0.08403513008	0.4965922647	0.9723244998	0.2008024984
6342	0.08403495819	0.4965895262	0.972324805	0.2008014345
6343	0.08403398028	0.4965885628	0.9723249124	0.2008003288
6344	0.08403327803	0.4965879361	0.9723249822	0.2007993674
6345	0.08403308439	0.4965760009	0.9723263125	0.2007963795
6346	0.08403231348	0.4965753053	0.9723263901	0.2007953375
6347	0.08401808905	0.4965660091	0.9723274262	0.2007769396
6348	0.08401188187	0.49655852	0.9723282609	0.2007707111
6349	0.08400958655	0.4965559969	0.9723285421	0.2007674505
6350	0.08400513235	0.4965543309	0.9723287278	0.2007622274
6351	0.08400376284	0.4965521161	0.9723289746	0.2007600168
6352	0.08400308186	0.4965515605	0.9723290365	0.2007591522
6353	0.0840007529	0.4965388894	0.9723304487	0.200750819
6354	0.08400101343	0.4965318092	0.9723312378	0.2007482813
6355	0.08399940001	0.4965305351	0.9723313798	0.2007462401
6356	0.08399329954	0.496522635	0.9723322603	0.2007335041
6357	0.08399356701	0.4965156528	0.9723330384	0.2007310108
6358	0.08399293176	0.4965087279	0.9723338101	0.2007285355
6359	0.08398460359	0.4965053337	0.9723341884	0.2007176089
6360	0.08398305358	0.496504338	0.9723342993	0.2007157662
6361	0.08398257668	0.4964886841	0.9723360438	0.2007098232
6362	0.08398225493	0.4964781038	0.9723372229	0.2007079473
6363	0.08398250326	0.496471225	0.9723379894	0.2007054623
6364	0.08398218844	0.4964608721	0.9723391431	0.2007036071
6365	0.08397864341	0.4964362225	0.9723418898	0.2006926143
6366	0.08397838415	0.496435488	0.9723419716	0.200691662
6367	0.08397551838	0.4964325807	0.9723422955	0.2006876009
6368	0.08397413992	0.4964278487	0.9723428228	0.2006832441
6369	0.08397061032	0.4964188797	0.9723438222	0.2006726333
6370	0.0839660077	0.4963932699	0.9723466756	0.2006620666
6371	0.08396494594	0.4963881856	0.9723472421	0.2006585477
6372	0.08396369344	0.4963787734	0.9723482907	0.2006518659
6373	0.08396108558	0.4963755543	0.9723486494	0.2006478671
6374	0.083959483	0.4963513398	0.9723513471	0.200640112
6375	0.08395928066	0.4963465787	0.9723518776	0.2006380836
6376	0.08395847532	0.4963439086	0.972352175	0.2006358973
6377	0.08395804105	0.496338833	0.9723527405	0.2006339547
6378	0.08395336576	0.4963350774	0.9723531589	0.2006284802
6379	0.08395142348	0.4963320605	0.972353495	0.2006247166
6380	0.08394641394	0.4963285217	0.9723538892	0.2006184211
6381	0.08394462334	0.4963122307	0.972355704	0.20061517
6382	0.08394421371	0.4963041139	0.9723566082	0.2006115164
6383	0.08394153393	0.4963016189	0.9723568862	0.2006073227
6384	0.0839413029	0.4962915084	0.9723580124	0.2006056411
6385	0.08394009573	0.4962890225	0.9723582893	0.2006023617
6386	0.08393995219	0.4962886104	0.9723583352	0.2006019235
6387	0.08393931575	0.4962872308	0.9723584889	0.2006006944
6388	0.08393417778	0.4962817913	0.9723590948	0.2005917178
6389	0.083929668	0.4962701808	0.9723603881	0.2005843452
6390	0.08392929388	0.4962668695	0.972360757	0.2005815451
6391	0.08392849448	0.496229327	0.9723649386	0.2005702837
6392	0.08392313194	0.4962265224	0.972365251	0.2005621601
6393	0.08392207141	0.4962242112	0.9723655084	0.2005589827
6394	0.08392129286	0.4962216211	0.9723657969	0.2005568293
6395	0.08392102571	0.4962212758	0.9723658354	0.20055633
6396	0.08391881278	0.4962177653	0.9723662263	0.2005524734
6397	0.08391818782	0.4962164833	0.9723663691	0.2005512459
6398	0.08391776628	0.4962133646	0.9723667165	0.2005487373
6399	0.08391776136	0.4962079752	0.9723673167	0.2005470014
6400	0.08391690239	0.4962014889	0.9723680392	0.2005441885
6401	0.08391609222	0.4961958258	0.9723686699	0.2005402594
6402	0.08391637638	0.4961891002	0.9723694189	0.2005378316
6403	0.08391681333	0.4961871457	0.9723696366	0.2005380731
6404	0.08391676628	0.4961810286	0.9723703178	0.2005363962
6405	0.08391753256	0.4961750073	0.9723709884	0.200537834
6406	0.08391767306	0.4961630697	0.9723723179	0.2005336715
6407	0.08391760425	0.4961602969	0.9723726267	0.20053212
6408	0.08391122481	0.4961549331	0.972373224	0.2005225707
6409	0.0839087628	0.4961501238	0.9723737596	0.2005185691
6410	0.08390797835	0.496148641	0.9723739247	0.200517073
6411	0.08390670858	0.4961410469	0.9723747704	0.2005108513
6412	0.08390590836	0.4961404802	0.9723748335	0.2005098822
6413	0.08389804116	0.4961157278	0.9723775899	0.2004979089
6414	0.08389753085	0.4961005768	0.972379277	0.2004919967
6415	0.08389455615	0.4960970494	0.9723796698	0.2004868772
6416	0.08389099965	0.4960920807	0.972380223	0.2004791097
6417	0.08389052108	0.4960907338	0.972380373	0.2004780794
6418	0.08389007359	0.4960893371	0.9723805285	0.2004770385
6419	0.08388829536	0.4960862529	0.9723808719	0.2004745677
6420	0.0838863772	0.4960858367	0.9723809183	0.2004731679
6421	0.08388591412	0.4960711056	0.9723825585	0.2004674554
6422	0.08388531457	0.496069851	0.9723826982	0.2004662596
6423	0.08388193787	0.4960471991	0.9723852203	0.2004557682
6424	0.08388133109	0.4960407335	0.9723859402	0.2004533654
6425	0.08388020946	0.4960278132	0.9723873787	0.2004481381
6426	0.0838781192	0.4960176574	0.9723885094	0.2004417569
6427	0.08387643807	0.4960136907	0.972388951	0.2004381007
6428	0.08386574588	0.4960056001	0.9723898518	0.2004245017
6429	0.08386541532	0.4960042901	0.9723899976	0.2004239047
6430	0.08386471865	0.4960031452	0.9723901251	0.2004228418
6431	0.08386309154	0.4959984	0.9723906533	0.2004183918
6432	0.08386256723	0.4959968146	0.9723908298	0.2004174641
6433	0.08386229005	0.4959964014	0.9723908758	0.2004165075
6434	0.08386160534	0.4959952829	0.9723910004	0.2004154605
6435	0.08386065326	0.4959906799	0.9723915128	0.2004116019
6436	0.08385733691	0.4959687718	0.9723939517	0.200401307
6437	0.08385760077	0.4959621876	0.9723946847	0.2003988886
6438	0.08385674824	0.4959546168	0.9723955274	0.2003945419
6439	0.08385672394	0.4959480945	0.9723962535	0.2003916139
6440	0.08385529558	0.4959383788	0.972397335	0.2003863878
6441	0.08385481314	0.4959370693	0.9723974808	0.2003853709
6442	0.08385313534	0.4959211688	0.9723992507	0.2003822817
6443	0.08385176459	0.4959117347	0.9724003008	0.2003772254
6444	0.08385051724	0.4959043188	0.9724011262	0.2003710819
6445	0.08384913189	0.4958815168	0.9724036642	0.2003639419
6446	0.08384801095	0.4958594189	0.9724061237	0.2003571644
6447	0.08384768154	0.4958549467	0.9724066215	0.2003543535
6448	0.0838437254	0.4958528018	0.9724068602	0.2003498899
6449	0.08384363144	0.4958426361	0.9724079916	0.2003503035
6450	0.08384359529	0.4958362119	0.9724087065	0.2003473754
6451	0.08384356287	0.4958309566	0.9724092914	0.200345647
6452	0.08384313199	0.495810799	0.9724115347	0.2003426253
6453	0.08383874163	0.4958037757	0.9724123163	0.2003364233
6454	0.08383727042	0.4958017769	0.9724125387	0.2003336049
6455	0.08383565847	0.4957980215	0.9724129566	0.2003294696
6456	0.08383220069	0.4957932216	0.9724134908	0.200321868
6457	0.08383157066	0.4957909789	0.9724137404	0.2003196057
6458	0.08383155498	0.4957846434	0.9724144454	0.2003167282
6459	0.08383023967	0.4957825408	0.9724146794	0.2003149293
6460	0.08382909782	0.4957555427	0.9724176836	0.2003093462
6461	0.08382745646	0.4957517079	0.9724181103	0.2003057756
6462	0.08382682339	0.4957510729	0.972418181	0.200304912
6463	0.08382623996	0.4957463204	0.9724187098	0.2003022526
6464	0.08382635175	0.4957413876	0.9724192587	0.2003003859
6465	0.08382586303	0.4957407848	0.9724193258	0.2002996456
6466	0.08382585044	0.4957208353	0.9724215455	0.2003001437
6467	0.08382556811	0.495718019	0.9724218589	0.2002984947
6468	0.08382552483	0.4957161554	0.9724220662	0.2002980095
6469	0.08382077033	0.4957127802	0.9724224418	0.2002920287
6470	0.08382013107	0.4956864129	0.9724253754	0.2002847608
6471	0.08381588015	0.4956679048	0.9724274346	0.2002775509
6472	0.08381542772	0.495653791	0.9724290048	0.2002725755
6473	0.08381498097	0.4956510387	0.972429311	0.2002707933
6474	0.0838000448	0.495642774	0.9724302304	0.2002520534
6475	0.0837978903	0.4956351616	0.9724310773	0.2002459026
6476	0.08379676121	0.4956331504	0.972431301	0.2002440517
6477	0.08379645478	0.4956325061	0.9724313727	0.200243456
6478	0.0837959488	0.4956300508	0.9724316458	0.2002413949
6479	0.08379496036	0.495626987	0.9724319867	0.2002394221
6480	0.08379414246	0.4956143072	0.9724333972	0.2002342864
6481	0.08379391515	0.4956007192	0.9724349087	0.2002296754
6482	0.08379321077	0.4955982312	0.9724351855	0.2002276254
6483	0.08378658784	0.4955924988	0.9724358232	0.2002173793
6484	0.08378408702	0.495582626	0.9724369214	0.2002117167
6485	0.08378322249	0.4955812889	0.9724370701	0.2002100935
6486	0.08377949583	0.495579412	0.9724372789	0.2002062415
6487	0.08377949142	0.4955783064	0.9724374019	0.2002056217
6488	0.08377783814	0.4955759521	0.9724376637	0.200201956
6489	0.08377499506	0.4955557995	0.9724399053	0.2001930058
6490	0.08377417602	0.4955434797	0.9724412756	0.2001878547
6491	0.08377367145	0.4955410686	0.9724415438	0.2001858035
6492	0.08377363156	0.4955352316	0.972442193	0.200184157
6493	0.08376917441	0.4955239216	0.972443451	0.2001769378
6494	0.08376744351	0.4955191022	0.972443987	0.2001734833
6495	0.08376670379	0.4955156894	0.9724443666	0.2001708521
6496	0.08376521139	0.4954919355	0.9724470084	0.2001664109
6497	0.08376532742	0.4954869151	0.9724475667	0.2001651196
6498	0.08376576529	0.4954857436	0.972447697	0.2001650925
6499	0.08376302596	0.4954841892	0.9724478699	0.2001603164
6500	0.08376128827	0.4954767411	0.9724486982	0.2001556596
6501	0.08376086068	0.495471949	0.9724492312	0.2001537172
6502	0.08376021847	0.4954663265	0.9724498564	0.200150948
6503	0.08375979649	0.4954643838	0.9724500725	0.2001500234
6504	0.08375916516	0.4954611824	0.9724504285	0.2001478669
6505	0.08375828337	0.4954406271	0.9724527144	0.2001419489
6506	0.08375812392	0.4954363414	0.9724531909	0.2001400252
6507	0.08375262986	0.4954340815	0.9724534423	0.2001341575
6508	0.08375219385	0.4954308511	0.9724538015	0.2001321276
6509	0.08375206923	0.4954177933	0.9724552535	0.2001277409
6510	0.08375199551	0.4954120191	0.9724558956	0.2001260565
6511	0.08374992805	0.4953966991	0.9724575991	0.2001212194
6512	0.08374645493	0.4953918273	0.9724581408	0.2001144845
6513	0.08374670568	0.4953900414	0.9724583394	0.2001138054
6514	0.08374618859	0.4953651072	0.9724611118	0.2001070085
6515	0.08374119034	0.4953620434	0.9724614524	0.2000988314
6516	0.08374068971	0.4953596871	0.9724617144	0.2000968058
6517	0.08374020922	0.4953568764	0.9724620269	0.2000933868
6518	0.08373290552	0.4953538504	0.9724623634	0.200085318
6519	0.08373249235	0.4953493175	0.9724628673	0.2000834761
6520	0.08373244518	0.4953465239	0.9724631779	0.2000825641
6521	0.08373272489	0.4953403756	0.9724638615	0.2000802181
6522	0.08372509596	0.4953363604	0.9724643079	0.2000692051
6523	0.08372319083	0.4953350393	0.9724644548	0.200066797
6524	0.08372272349	0.4953337132	0.9724646023	0.2000658501
6525	0.08372256935	0.4953009476	0.972468245	0.2000571461
6526	0.08372167734	0.4952762505	0.9724709905	0.2000525546
6527	0.08371898203	0.495271047	0.972471569	0.2000463102
6528	0.0837190698	0.4952561252	0.9724732277	0.2000432398
6529	0.08371781531	0.4952412474	0.9724748816	0.2000374113
6530	0.08371549647	0.4952386675	0.9724751683	0.2000331306
6531	0.08371253658	0.4952350856	0.9724755665	0.2000272075
6532	0.08370977992	0.495216611	0.97247762	0.200018524
6533	0.08370898854	0.4952112364	0.9724782174	0.2000147615
6534	0.08370823472	0.4952059729	0.9724788025	0.2000111429
6535	0.08370851567	0.495203322	0.9724790971	0.2000102793
6536	0.08370669714	0.4952003208	0.9724794307	0.2000079875
6537	0.08370652675	0.4951979715	0.9724796918	0.2000069798
6538	0.083706152	0.495194875	0.972480036	0.200005085
6539	0.08370393185	0.4951919616	0.9724803598	0.2000005539
6540	0.08370144668	0.495188574	0.9724807363	0.199997525
6541	0.08369875686	0.4951707008	0.9724827229	0.1999891198
6542	0.08369750897	0.4951574283	0.972484198	0.199981621
6543	0.08369495165	0.4951560003	0.9724843567	0.1999782909
6544	0.08369496459	0.4951533509	0.9724846511	0.1999775436
6545	0.08369348172	0.495146594	0.9724854021	0.1999738763
6546	0.08369274622	0.4951396959	0.9724861687	0.1999698439
6547	0.08369263796	0.495129959	0.9724872508	0.1999702381
